imo,ship_name,mmsi,call_sign,consumption_value_1,consumption_speed_1,consumption_value_2,consumption_speed_2
9008421,ARIUS,NA,V4SA4,80,18.5,NA,NA
9221683,OCEAN SPLENDID,374245000,3FAF7,33.6,15.3,NA,NA
9743722,PACIFIC DONGYING,477620900,VRPQ6,55,16.8,NA,NA
9340776,POSITIVE LEADER,371016000,3EGF8,41.2,19.9,NA,NA
9349552,MISSOURI EXPRESS,367781000,WDM2203,248.2,26.6,NA,NA
9524190,MING ZHOU 67,412767390,BSWG,29,13.7,NA,NA
9215270,BOW SUMMER,259788000,LAGA7,45.3,15.3,NA,NA
9739800,GAIA DESGAGNES,316015060,CFA2990,8.8,12,NA,NA
8408997,ZEPHYR I,273387540,UAIV,10,12,NA,NA
9725550,IVS WENTWORTH,563478000,9V3519,29,14,30,14.5
9972830,RAWABI 701,572621220,T2YI5,19,10,NA,NA
9405320,GTM GERMANY,255806231,CQAO5,16,12,NA,NA
9939307,PEGASUS PROTO,538010006,V7A5452,46,19,NA,NA
9519315,MINOAS,538009011,V7A4195,34,14,NA,NA
9728423,CSK VANGUARD,563003300,9V3881,37.5,13,NA,NA
9150298,ORIENTAL PHOENIX,636017001,D5IV4,28,14,NA,NA
9555395,BRIDGEWATER 130,533132809,9M2712,19.8,12,NA,NA
9314868,SAN FELIX,256130000,9HA5705,32,14.5,NA,NA
9264219,VIETSUN PACIFIC,574001850,3WJS9,17.5,16,NA,NA
9102057,FU XING 17,413937000,BLJE,32,14,NA,NA
9579884,BERGE RINJANI,636019094,D5SX4,52,14,59,14.9
9149017,LILY BREEZE,NA,3ETL8,35,14,NA,NA
9143714,LUCKY GATE,341384001,V4QA5,22,14,NA,NA
9662760,WU ZHOU 8,412072000,BRWG,30.5,12.5,36,14.5
9885300,BBC GENOA,304543000,V2HW5,18.6,15,NA,NA
9439199,SAPPORO PRINCESS,636017817,D5MV6,44.6,14,NA,NA
9081382,GS SPRING,NA,NA,30,14.6,NA,NA
8026921,WIN 2,NA,T8A3108,39,14,NA,NA
9656694,SWIFT TIDE,232024533,MGDP2,10,11,NA,NA
9225031,EFFIE,355275000,3FUU9,33,14,NA,NA
9380752,DUBAI GALACTIC,538010490,V7A6115,33,14,NA,NA
9685449,INEOS INTREPID,215436000,9HA5110,31.8,15,NA,NA
7740881,TOVUZ,NA,4JEB,5.3,10.4,NA,NA
9646900,AFRICAN CONDOR,311001213,C6GD2,18,14,NA,NA
9369734,MSC BREMEN,636020936,A8LK7,165.2,25,NA,NA
9310628,SUMMIT SUCCESS,538006523,V7OA7,35.5,14,NA,NA
9146247,GOLD STAR,613003401,TJMC37,15,13.8,NA,NA
7922843,POLARIS,NA,UBPG,20,12,NA,NA
8905488,SEAGATE,NA,MBKV2,20,13,NA,NA
9332755,COASTAL RENAISSANCE,316011407,CFN4888,55.5,21,NA,NA
9434369,MARAN GUARDIAN,241044000,SVBC2,67.2,14.5,NA,NA
9484417,COSCO WELLINGTON,477004600,VRME3,150,24.3,NA,NA
9558517,HERCULES,671187100,5VHM9,10.8,10,17.1,13
9438626,ICE BULL,314827000,8PWO2,34,14,NA,NA
9266217,ZUIKO MARU,431301612,JJ4038,6.5,12.5,NA,NA
9308986,LIAN SHUN HU,413108000,BOGJ,39,14,NA,NA
9321196,GISELE,372796000,3EKQ9,45.5,15.3,NA,NA
9155626,WHITE SHARK,341021002,V4OM6,34.63,16,NA,NA
9724051,SWAN INDIAN,370568000,H9AQ,23,14.5,NA,NA
9462031,APL YANGSHAN,566482000,9V9401,310,26,NA,NA
8110617,PACIFIC,NA,NA,9.2,12.5,NA,NA
9625293,SAN LORENZO,212724000,5BTN4,52.9,19.7,NA,NA
9987017,YICK TUG 105,636023040,5LLQ8,6,13,NA,NA
9596040,NORDRHONE,255806296,CQAW6,17.3,13,22.5,14
9679880,T. AYLIN,271044068,TCA3418,20.6,14,NA,NA
8920579,NAVIK,273250410,UBOZ3,10,13,NA,NA
9667588,NORDIC DALIAN,636093340,D5NB8,23.3,13.5,25.5,14
9175183,ELVIN SAFAROV,636022125,5LHH4,11,10.5,NA,NA
9719721,STI SUPREME,538006081,V7JO9,45,14.5,NA,NA
9337872,NEW SPIRIT,256525000,9HWM8,15,11,18,13.4
9110377,MSC SAMANTHA VI,356249000,3EZB4,202,25.6,NA,NA
9991769,HAI HE KOU,538010583,V7A6254,41.6,18.5,NA,NA
9402639,MAERSK NINGBO,477629400,VRFO2,88,22,NA,NA
9944974,CRISTOBAL,352002747,3E5049,39.8,16.5,NA,NA
9222649,AL SAFA,352978129,3E3958,33.6,15.3,NA,NA
9318620,FORTUNA DIAMOND,636023918,5LQB4,24,16,NA,NA
9627095,VANGELIS,210934000,5BAF4,52,14,NA,NA
9569267,VAN INFINITY,636021778,5LFQ3,34,14,NA,NA
1026647,WUCHANG AA018M,NA,NA,13.7,13,NA,NA
9771676,JIANGSU NEWYANGZI (YZJ2014-1166),NA,NA,42.2,18,NA,NA
9000302,MY MERAY,NA,V3TJ6,24,13.5,NA,NA
9176632,ASIAN EMPEROR,441722000,D7AG,52.7,19.6,NA,NA
9492517,GOOD LUCK,636015287,A8ZS4,36,14.5,NA,NA
9950923,ZHONG RAN 310,477996907,VRS6195,11,11.5,NA,NA
9687679,ORATORIO,431334000,7KQN,35.5,14,NA,NA
8328721,A A BAKYKHANOV,NA,4JDK,10,11.7,NA,NA
9513957,HUA KUN,413475990,BOLL,10,10,NA,NA
9993860,ATLANTIC ROSA,538011176,V7A6720,27.6,14,NA,NA
9404235,VELOX,232005533,MAKG9,7,11,NA,NA
9891696,AIFANOURIOS,538009246,V7A4500,36.6,14,NA,NA
9942378,ALEXANDER PYATOV,273619210,UBJX5,7.2,9.5,NA,NA
9416549,SHENG WANG HAI,413896000,BRNJ,34,14,NA,NA
9410789,CMA CGM COLUMBA,215249000,9HA5028,261.4,24.7,NA,NA
9403451,SAFESEA JANAKI,352005183,3E8339,38.5,19,NA,NA
9482122,SUNNY ROYAL,357213000,3FZZ5,31.5,14,NA,NA
9418250,ILHA DAS FLECHAS,710005169,PU6529,29,23,34,26
9800439,FORTUNE BELL,477410800,VRTB8,28,14,NA,NA
9184067,CELESTE,362059000,9YHM,6,10,8.4,12
8422591,HEBEI EXPRESS,NA,VRXW7,38,13,NA,NA
9120190,VB FALCON,205233000,ORKQ,12,12.5,NA,NA
8863953,BMI PATRICIA,548370200,DVUH,0.26,6,NA,NA
9150535,WILSON TEES,314554000,8PBC3,5.9,10.5,NA,NA
9877470,GASCHEM NARWHAL,636092926,D5UU8,25.5,13,34,16.5
8519083,A THIRTY SIX,NA,T8A3198,13.5,10.5,43.2,15.5
9477866,CHESTNUT,636018939,D5SC9,25.5,13.5,NA,NA
8214073,FRANK ZHEJIANG,NA,HPGS,38,13.5,NA,NA
9127186,ALGO,636022647,5LJU5,19,13.7,NA,NA
9723710,STRATEGIC ENTITY,565613000,9V2364,18,14,NA,NA
9336335,ADAM FREIGHTER,268240202,T7BI9,18,16,NA,NA
9641895,ICONSHIP,636024010,5LQN3,62,14,67,15.6
9294472,IVESTOS I,636019439,D5UN5,35,14,37.5,14.5
9676943,SEACOR ANDES,538008496,V7A2430,7.5,10,NA,NA
9244398,MISHI,NA,NA,20.3,19,NA,NA
9366469,MEDKON ANKA,352003607,3E5238,43,19,NA,NA
9470753,PENANG BRIDGE,351639000,3FZD5,60.4,19.7,NA,NA
9415181,HRVAT,238453240,9AA4966,7.5,11.5,NA,NA
9849992,TORM ELISE,219270000,OXPZ2,42,15,NA,NA
9938731,VERTOM CYTA,244928000,PFSI,7.5,10.5,NA,NA
9776547,MARAN ARETE,241437000,SVCK3,57,12,NA,NA
9534030,YASA SOUTHERN CROSS,538009409,V7A4697,64,12.5,96,15
9902225,EAGLE CAMPOS,533132177,9M2525,45.4,14,NA,NA
9436769,FRIEDERIKE,538004370,V7WQ9,30.5,13.5,33,14
7701043,ZOITSA,NA,NA,28,13,NA,NA
9231808,ZIM VIRGINIA,428002000,4XFV,154.5,23,NA,NA
9384100,HECTOR N,356251000,3FEL3,33,14.2,NA,NA
9741188,QUEEN ISLAND,354141000,3EQB4,25.5,14.2,NA,NA
9266281,SKORPION,247340500,IJGS2,6.48,18,10.08,20
9230323,SKY ROYAL,440115000,NA,8.3,13,NA,NA
9354961,COLLARD,NA,NA,10.8,10,NA,NA
9893852,MAERSK NORBERG,636093006,D5VC7,46,18.5,NA,NA
9826897,ALFRED,636018830,D5RO8,28.6,14,NA,NA
9566954,SKATZOURA,249183000,9HA4141,34,14,NA,NA
9109378,SEA STAR 74,341478001,V4TQ5,27,14,NA,NA
9295593,BESTLA,352003044,3E6593,82,14,91,15
9667239,PARCEL DAS FEITICEIRAS,710033090,PU2960,18,12,NA,NA
6518360,FRYDHOLM,NA,ERWW,2.3,10,NA,NA
9197088,NADA,341630000,V4UV4,21,14,NA,NA
9718002,MENARO,636017171,D5JQ2,29,13.7,NA,NA
9425265,GRAND ACE7,352618000,3ENU2,33,14.5,NA,NA
7911741,ILHA DE TINHARE,710999986,PP2152,6.5,12,NA,NA
9114622,EXPLORER,374609000,3FHD7,28.5,14.3,NA,NA
9226035,WESTWOOD RAINIER,563200400,9V9003,47,14.5,NA,NA
9128013,RIGHT STEP,304816000,V2QY3,7,11.5,NA,NA
9890276,WATTLE TIGER,351292000,3EHK7,34,14,NA,NA
9846251,IWAGI ISLAND,477244300,VRSG9,28.5,13.8,NA,NA
8500525,TAUNTON,NA,D5EE5,47,13.1,NA,NA
9188489,SATRIA SATU,525019395,PMKK,9.6,10,NA,NA
9161041,YUE DIAN 81,477047300,VRDP6,30,13.5,NA,NA
9305178,PATRONA I,255806355,CQED8,16.5,14,NA,NA
9541631,UNION GLORY,563118800,9V5304,29.5,14,NA,NA
9493016,ALONA,636022371,5LIL8,52,14,NA,NA
9442512,YASA H. MULLA,271042868,TCMY4,37.5,14,NA,NA
9837640,ZHONG YUAN HAI YUN KAI TUO,414588000,BOPP,22,13.5,NA,NA
9943683,SITC TONGHE,477134700,VRVF7,22.6,18.2,NA,NA
9611321,BRONZE LADY,538008183,V7A2054,20,13,NA,NA
9136515,SKYMIR,440153940,D7MV,9,13.5,NA,NA
9221176,PFS SUPPLIER,419575000,AUKI,10.8,12,17.1,14
9801201,ATHINA ZAFIRAKIS,311001042,C6EZ3,35.5,14,NA,NA
9258349,NEW ISLAND,249860000,9HA4405,26,13.5,NA,NA
9192430,UTRILLO,NA,D5WH5,84,21,NA,NA
9511492,MAMOLA CHAMPION,377519000,J8B5857,10.8,10,17.1,13
9325300,HENG YUAN,370853000,3FYB,56.5,14,64,14.8
9377200,DIVINA,247270600,IBLZ,16,14,NA,NA
9593036,CEMTEX CREATION,563053000,9V9850,39,14,NA,NA
9065209,PJE-VELA,345070279,XCAT5,5,12,NA,NA
8903234,THE WATCHFUL,NA,3EUJ2,28,13.5,NA,NA
9680097,STOLT INTEGRITY,319106900,ZGEY2,27,14,NA,NA
9450674,FOUR RIGOLETTO,248489000,9HA4672,27.2,14,NA,NA
9788992,GAS WISDOM,373435000,H9CC,55,16.25,NA,NA
9430727,GREAT PRINCESS,351376000,3EVB4,17.5,13.5,NA,NA
9365544,NAVEGANTES PRIDE,710002790,PYZ0,11,11,NA,NA
9439345,GULF PETROLEUM 4,636013825,A8PS9,17.6,13.4,NA,NA
9749661,RAWABI 45,NA,NA,9,10,NA,NA
9003093,SEAL,NA,D6ID5,29,13,33.5,14
9293088,DELFT SEAWAYS,235009590,MJYC9,168,25.8,NA,NA
9910246,EAGLE VALLERY,533132279,9M2547,51,13,NA,NA
9167277,NESHAT,422035800,EPBV8,35,16.9,NA,NA
9746188,SC MERCURY,477584600,VRPX8,31,14.8,NA,NA
9445966,STAR BOSTON,538002934,V7NA5,52,14,NA,NA
9624926,KOOL CRYSTAL,538004985,V7AF6,142.5,19.5,NA,NA
9623051,ASTRO POLARIS,255915873,CQ2331,28,14,NA,NA
9845099,FARIDA,403615001,HZYV,27.5,14,NA,NA
8906937,STOLT MARKLAND,NA,D5DN3,30.7,15.5,NA,NA
9617739,NONAKI,538009403,V7A4690,31.5,14,NA,NA
9558256,GLOBAL MIRAI,353639000,3FYY7,32.4,14,NA,NA
9233818,MARGARETA,636022945,5LLE6,60,14.5,NA,NA
9680669,TOPAZ XARA,538005515,V7EQ6,14.5,10,19,13
9635951,JIANGSU NEWYANGZI (YZJ2011-989C),NA,NA,106,21.7,NA,NA
9307097,RADIANT PRIDE,636018722,D5RC2,35,12,47,14.5
9235103,OTHEN,NA,T8A3064,205,25.9,NA,NA
9720067,CYPRESS ARROW,373153000,HOVV,33,14,NA,NA
9793997,PHILOTIMOS,248851000,9HA4835,45,14.5,NA,NA
9095101,PINTAIL,367592630,WDG9928,10,12,NA,NA
9706841,STI BROOKLYN,538005417,V7DQ3,24.3,15,NA,NA
9303376,QUEEN LILA,312107000,V3EY,25,14,NA,NA
9720299,ASTRO VEGA,538005623,V7FN4,29.5,13.75,NA,NA
9287168,LUCKY LOONG,372342000,3FBO8,27.5,12.9,NA,NA
9425382,SANTA RITA,219085000,OXCR2,165,22,NA,NA
8115289,INFINITE POWER,NA,3FTL7,35,14,NA,NA
9112234,TANKER VICTORY,525023354,PMJK,28,14.8,NA,NA
9360427,ANAEL,636021590,5LES2,30,14.5,NA,NA
9577056,ADVANTAGE PARADISE,538011013,V7A6452,44,14.5,NA,NA
9492660,SAMI TIDE 2400,422083500,EPDW7,13.4,10,NA,NA
9874911,FRONT DYNAMIC,538008912,V7A2899,43.8,12,62,15.5
9237242,CRACOVIA,311000671,C6DG8,104,22.8,NA,NA
9902627,CS HUNAN VENTURE,477716300,VRUC6,82.3,15.5,NA,NA
8111582,HENG TONG 5,NA,H3LF,39,14,32,13
9599016,NESTOR I,636018365,D5PJ6,26.2,13.7,NA,NA
9719874,CAPE PIONEER,209087000,5BUE4,98,19,NA,NA
9665671,CLEMENS SCHULTE,563471000,9V2333,90.9,21.5,NA,NA
9915818,STAR CHASER,538009693,V7A5051,22.6,18.2,NA,NA
9581174,HL GLADSTONE,354199000,3FMN,67,14.5,NA,NA
9200706,PUSAN,636092953,D5WW3,205,25,NA,NA
9236755,MACKEREL,629009376,C5J388,32,14.5,NA,NA
9917816,RENAD,403639000,HZKD,33,14.5,NA,NA
9295165,MSC DAISY,636020468,D5ZJ5,89,20,164.5,24.3
9136565,MED ROSE,341869001,V4IR6,17.2,11,NA,NA
9388534,ELBTRADER,212937000,5BKJ4,36,18.4,NA,NA
8802868,SEA SPIRIT,255806397,CQEJ2,19,14,NA,NA
9533971,POLARIS III,416006264,BR4332,12,10,19,13
9184689,TAL STAR,525003223,JZAT,16,15,NA,NA
9253038,MSC CARPATHIA III,636022611,A8HI8,97,23,NA,NA
9211872,PUTERI DELIMA SATU,533735000,9MEU4,173.5,19.5,NA,NA
8802002,MARINE BAY,NA,TRA124,41,20,NA,NA
9477737,TRANS FUTURE 11,356468000,3FXC3,42.5,21,NA,NA
9123788,MONTE DA GUIA,255806011,CSDB,23.5,16.5,NA,NA
9711717,DEVBULK DAMLA,538006340,V7MB3,28,14,NA,NA
9560388,CETUS MARINE,352793000,3FOW6,52,14,67,15.6
9670834,OSAKA,255805764,CQCN,100,20.3,NA,NA
9828948,ARCHON,538007952,V7HL3,29,13.7,NA,NA
9690949,POLARSYSSEL,257564000,LIER,9.1,12,NA,NA
7645940,MAN TSUN,NA,NA,2.04,10.5,NA,NA
8005020,SUNRISE I,NA,3FSN3,55,13,NA,NA
9324631,QINGHE,352003149,3E6028,30,14,NA,NA
9478808,TK ORTAKOY,352003717,3E5821,30,14,NA,NA
9282534,CHITA MARU,431200654,JH3486,18.7,17.7,NA,NA
9882528,CMA CGM ADONIS,229752000,9HA5583,174,22,NA,NA
9946245,H MERCURY,563231900,9V9873,38.1,18.5,NA,NA
9736729,AKADIMOS,636024285,5LRW3,73,15.4,NA,NA
8212441,LARA ONE,NA,NA,3.5,9,NA,NA
9591703,SHI DAI 9,414722000,BPJB,35,14,NA,NA
9060730,SKIPPER PLANET,511100872,T8A4089,19.5,14,NA,NA
9607382,VAEROY,259988000,LCHE,14.5,17,NA,NA
9548213,JUNIOR,636015637,D5BZ4,42.5,14.1,NA,NA
9641900,MOUNT LOGAN,636020969,5LBP9,62,14,67,15.6
9258442,VIKING ENERGY,258390000,LLVY,10.6,11,NA,NA
9176682,RT DAGR,NA,V7KJ2,69.5,21,NA,NA
9259898,MORALITY,352003024,3E4761,33,14.5,NA,NA
9733363,ALDEN,257772000,LAXA8,28,15.5,NA,NA
9427653,HAI DUONG 79,574004530,XVXO7,14,9,39,13.9
9342803,BULK NUSANTARA,525106005,YDCE3,35,14,37,14.3
9698381,SUNNY CALLA,477193400,VRNX4,24.8,18,NA,NA
9424986,SAVEIROS ATOBA,710000090,PYYS,11.5,13,NA,NA
9279977,MSC POH LIN,357405000,H8FC,165.2,25,NA,NA
9819210,SK LINE 608,NA,NA,7.5,10,NA,NA
8400294,SUNRISE 2000,NA,3FTB4,44,11.5,NA,NA
9746229,CITRINE,538006180,V7KN7,18,12.5,32.6,14.9
9240407,PRINCESS SOFIA,373930000,3FDG3,51,15,NA,NA
9558244,ATLANTIC ELM,229081000,9HA3054,32.4,14,NA,NA
9448762,COSCO PHILIPPINES,477738200,VRGM7,250,25,NA,NA
9699294,JABAL SAMHAN,538007759,V7TR6,24.9,14.4,NA,NA
9644225,HAPPY LADY,241281000,SVBV3,36,15.2,NA,NA
9853101,KIMIMACHI,636019658,D5VN4,43,14.3,NA,NA
8705656,CALA PIANA,306338000,PJBW,6,21.75,NA,NA
9642409,MN TANGARA,228027800,FIEH,58,20,NA,NA
9222168,AIKATERINI,525119092,YCKO2,30,14,NA,NA
9436082,HANSA HOMBURG,636018768,D5RH5,70,20,NA,NA
9557240,SEA TOPAZ,357017000,3EYX2,23,14,NA,NA
9891737,SRI LAMPHU,567002840,HSB7484,5,11,NA,NA
9235842,KUZGUNCUK,271000882,TCAZ7,15.78,14.2,NA,NA
9753284,BERGE GALDHOPIGGEN,232018048,MDWB4,17.7,14,NA,NA
9697246,MARLIN AMMOLITE,538005805,V7HE2,28,14.5,NA,NA
9519042,JELENA,236751000,ZDST3,8,12,NA,NA
9284776,GRAND PAVO,352879000,3EAG4,57,19.8,NA,NA
9399430,UOL TIGERFISH,352978278,3E3378,11.8,10,13.3,13
9623568,JINHAI (J0130),NA,NA,39,14,NA,NA
9720627,COASTAL AABHAAR,419001682,VTMS,7,8,NA,NA
9014755,BALTIC WINTER,309075000,C6VR4,45,21.25,NA,NA
9278741,SEA PLAIN 8,352001853,3E2765,24.5,13.5,NA,NA
9667277,VOLTA,563164600,9V8158,18.7,13.5,NA,NA
9051222,XIN BIN JIANG,NA,BVJW5,44,17.7,45.72,18
9712498,S RUMBA,538006146,V7KD8,37.5,14,NA,NA
9271951,FACCA,NA,NA,28,14.5,32,15.1
9078414,ECOMATE,249812000,9HA2016,12,13.9,NA,NA
9079092,MARLIM,NA,D6IO9,95,15.3,NA,NA
9166675,FT ISLAND,334017000,HQAI6,66.5,12.5,92,15
9508483,BBC XINGANG,305885000,V2GC3,24,16.5,NA,NA
9452581,MINERVA NIKE,229900000,9HA5624,69,14.3,NA,NA
9296028,GSP KING,357574000,3EXD8,25,12,32,14
8122115,SS BARAKUDA,525006060,PNTI,5.4,10.5,6.4,11.5
8671348,MING ZHOU 35,412377540,BIAH3,15,12.5,NA,NA
9680279,HUMBER,566842000,9V2030,2.5,10,NA,NA
9671814,AEOLIAN ARROW,255915768,CQ2226,29,13.7,NA,NA
9541899,PANORMITIS,241728000,SVB2226,6.3,11,NA,NA
9659919,BULK COURAGEOUS,356707000,3FSL6,30,14.5,NA,NA
9986570,HUDONG-ZHONGHUA H1794A,NA,NA,100,19.5,NA,NA
9896282,BLOEMGRACHT,246460000,PEZD,19,14.5,NA,NA
9708992,BELGRANO,538006309,V7LO8,35.5,14,NA,NA
8721521,AMUR-2526,273366000,UCZF,6,10,NA,NA
9736626,GOLDEN ACE,477548800,VROP2,15,13.4,NA,NA
9110157,PRINCE SOYA,525200166,PNSR,19,19.5,NA,NA
9185578,AL SUMUO AL SAUDI,403062000,HZKP,14,13.5,NA,NA
9164706,ELLY,357446000,3FIZ9,35.8,14,NA,NA
1026635,WUCHANG AA017M,NA,NA,13.7,13,NA,NA
9240184,HOS BEIGNET,368694000,WDD9070,11.35,10,13.6,12
9504035,ELBWAVE,209276000,5BZP4,36,18.5,NA,NA
9866550,AMBER CONFIDENCE,255915859,CQ2317,21.1,14,NA,NA
9411379,MAERSK VARNA,564822000,9V8838,75.9,20.5,NA,NA
9948152,ODIN HIGHWAY,636023331,5LNE5,25.3,16,37.2,19
9574121,KRITI WARRIOR,636020322,D5YR8,42,14,NA,NA
9523976,INDUS PROSPERITY,563866000,9V8462,42.5,14.1,NA,NA
9433690,KARELIS-72,341552000,V4VH,6.2,10,NA,NA
8509571,CRYSTAL ARCTICA,273337510,UBGF5,19.2,16.4,NA,NA
9675834,ELBTRAVELLER,304071000,V2HV5,24.5,18,NA,NA
9389502,BALD MAN,538010437,V7A6035,35,15.1,NA,NA
9552379,STENIA COLOSSUS,564157000,9V8742,31.5,14,NA,NA
9034705,GAS RAFIF,341631001,V4ZN5,30,15,40,16
9044396,PERGIWO,NA,NA,23.23,15,NA,NA
9410222,ZOUZOU N.,636014251,A8SM6,65,15.5,NA,NA
9674816,KS GRACE,352986153,3E2386,23.9,13,NA,NA
9704453,STI BLACK HAWK,538005836,V7HK6,24.3,15,NA,NA
9009645,KYOKAI MARU No. 13,431401216,JL5857,1.93,10.5,NA,NA
9550321,SAFI FORTUNE,538011009,V7A6446,16,12,23,14
9152612,HANSA,NA,A8TP7,45,19,NA,NA
9728497,AFRICAN WEAVER,311000362,C6BT8,25.8,14.7,NA,NA
9328534,SPAR LIBRA,259932000,LAMX7,32.5,14,NA,NA
9824629,JINHAI (J0202),NA,NA,52.8,14.5,NA,NA
9180279,OBAN,NA,T8A2811,41,14.5,NA,NA
8122153,KIM HENG 2801,NA,NA,7.2,11,NA,NA
9264013,HALU,NA,NA,10,12,NA,NA
9538359,RUI NING 2,412302820,BFAE7,32.5,14,NA,NA
9787974,AMIS NATURE,636018636,D5QQ4,31.3,13.5,NA,NA
9605657,BES POWER,538011253,V7A6859,16,8,NA,NA
9552202,HAI DUONG 59,574005590,XVXV7,9,10,16.2,13
9875484,SALVIA MARU,431692000,7KGA,25.6,19,NA,NA
9805726,GLOBAL KOMA,354429000,3EBM3,34,14,NA,NA
9495038,OOCL BRAZIL,355443000,3FRZ3,240,24.5,NA,NA
9721906,MARLIN AQUAMARINE,538005807,V7HE4,28,14.5,NA,NA
9650054,MARAN GAS ALEXANDRIA,241353000,SVCC2,133.1,18,NA,NA
9764881,FOG 12,466087000,A7DW,12,12,NA,NA
9572070,ALMAR,538004314,V7WJ3,31.5,14,NA,NA
9074688,SAM,NA,NA,32,14,NA,NA
9222132,LOVE,305043000,V2YQ7,46,15,NA,NA
9389772,XIN YUE YANG,477595500,VRFR6,65,13,NA,NA
9303845,PHOENIX 8,477372200,VRSW4,52,14,65.1,15
1025552,NORD SERAPHINA,NA,NA,35.62,18.5,NA,NA
9193202,ARVIN,422034300,EPBU3,32,14,NA,NA
9333656,ICE FIGHTER,636012630,A8GR3,45.3,15.9,NA,NA
9675810,SCION MAFALDA,636093217,5LBO9,24.5,18,NA,NA
8837813,KRILYON,273437890,UBMV,8.2,10.2,NA,NA
9829497,STI MILLENNIA,538010469,V7A6083,24.3,15,NA,NA
9303431,LADY ZEHMA,352001774,3E2607,24.5,14,NA,NA
9580314,POAVOSA WISDOM III,353200000,3FLC5,23,14,NA,NA
9407794,PARCEL DE MANUEL LUIS,710003728,PU4599,14.5,12,29.4,14.3
7423500,ATLAS,NA,NA,8,10,13,12
9054767,SO BAEK SU,445226000,HMZS,9,12.4,NA,NA
9351127,CMA CGM GEORGIA,215240000,9HA5027,215,26,NA,NA
9364966,GAS AMARIN JAYA,525900619,YDAO2,33,16.5,NA,NA
9142186,EVER DIAMOND,NA,3FQS8,150,23.5,NA,NA
9755476,CRAMOND ISLAND,477023400,VRQJ9,28.5,14,NA,NA
9162447,YANG HAI,NA,BOHQ,29,13.5,NA,NA
9300398,EVER SIGMA,235009850,MKKZ7,210,25,NA,NA
9932933,MARLA TIGER,538010124,V7A5645,49.4,20,NA,NA
9214678,STENA FORECASTER,219027065,OYWT2,79,22.5,NA,NA
9832470,EARTH HARMONY,352001189,3E3449,18.5,13.5,NA,NA
9431173,BASTIONS,352634000,HOUD,50.6,14.5,NA,NA
9267027,CAPIBARA,525107008,YBZJ2,29,14.5,NA,NA
9337016,CRONUS,636023785,5LPK2,52,13,NA,NA
9316555,METRO MARITIM VIII,525601219,YDEW3,14.8,12.5,15.5,13
9430703,ASIA EVERGREEN,373370000,3FYH4,17.5,13.5,NA,NA
9761334,ATHOS,314148000,8PPY,28.5,14,NA,NA
9295531,PEYTON LYNN C,304474000,V2HD8,34,18,NA,NA
9529085,ZD AQUARIUS,574006020,XVJN4,9,10,16.2,13
9670573,ATLANTIC STAR,215797000,9HA5288,70,18,NA,NA
9202663,MSC GINA,357542000,3FLY9,115,23,NA,NA
9801732,AL KARAMA,636020275,D5YM2,24,13.8,NA,NA
7617216,BALKAN,NA,H3LX,36,13,NA,NA
9257149,NESO,352003483,3E5143,66.5,14.6,NA,NA
9901271,IZUMI MARU NO. 21,431016201,JD49O8,5.7,12.7,NA,NA
8010893,WAN DA,NA,H3QF,36,13,NA,NA
9594482,THE WHALE SHARK,636093110,D5AD5,24.5,13,29.5,14
9239874,CMA CGM GULF EXPRESS,256510000,9HA5867,45,19,NA,NA
9558335,VEGA JUNIZ,538010869,V7A7538,13,12,16,13
9503378,MYLAYIM,352004472,HOA6124,9.3,10,16.8,13.5
9344112,CHANG HANG GUANG RONG,565731000,9V7684,30,14,NA,NA
9494022,ABU AL ABYAD,636014926,A8XL6,30.5,13.5,33,14
9309930,XIN FANG CHENG,413138000,BPBN,139.5,23,NA,NA
9610729,ZHOUSHAN ISLAND,477243200,VRLY2,32.4,14,NA,NA
9649847,JIANGSU RONGSHENG 1255,NA,NA,121.3,22.5,59.7,18
9445136,SKY GATE,268238201,T7XH,23,14,NA,NA
9538294,RUI NING 3,412302830,BFAE9,32.5,14,NA,NA
9388895,LOUISE AUERBACH,636092892,D5SN9,25,15.5,NA,NA
9748083,SCRUB ISLAND,477886500,VRVH6,30,14.5,NA,NA
9350898,CORAL LACERA,636016149,D5ES2,17.1,14.5,NA,NA
9922067,V. L. 23,567595000,HSB7553,9.1,12,NA,NA
8201777,HATRICK II,657110200,5NYM,9,9,12,11
9372676,SANTA RITA,345040045,XCCG8,20,12,65,22
9459022,NCC NAJEM,403518001,HZEJ,34,14,NA,NA
9293557,AYA 1,353346000,H3PB,34,17,NA,NA
9315549,LAKE ST. CLAIR,304798000,V2BN9,22,14,NA,NA
9064712,FIERY CROSS,235067451,MREG7,8,12,NA,NA
9325776,WESTERN HIGHWAY,372548000,3EJK5,35.5,18,NA,NA
8920062,YIALIA,NA,3EWX8,35,14,NA,NA
9503976,EQUINOX STAR,319756000,ZGBW3,31.5,14,NA,NA
9310355,OLYMPUS,266469000,SBGI,17.5,15,NA,NA
9138680,NAM DAE CHON,445590000,HMLR,23,13.5,NA,NA
9755854,CENTURION MEVIA,354501000,H9SY,24,14,NA,NA
8010269,YURIV SAVI,NA,3EMY6,28,12,NA,NA
9034690,WANSA GAS,677010300,5IM203,30,15,40,16
8915809,DEZ,NA,NA,58,14,NA,NA
9693202,COMMON HORIZON,538007473,V7PL8,24.9,14.4,NA,NA
9923097,BAYNOUNAH,636021499,5LEF8,40,17.2,NA,NA
